연도,국가명,물동량
2023,이집트,43996.0
2023,이탈리아,70368.75
2023,인도,166956.25
2023,인도네시아,106196.75
2023,일본,448352.5
2023,자메이카,4257.0
2023,적도 기니,191.0
2023,조지아,167.0
2023,중국,1232089.0
2023,지부티,486.0
2023,지브롤터,0.0
2023,칠레,28255.0
2023,카메룬,402.0
2023,카타르,5833.5
2023,캄보디아,4021.0
2023,캐나다,118063.75
2023,케냐,2595.0
2023,케이맨 제도,7.0
2023,코모로,0.0
2023,코스타리카,548.0
2023,코트디부아르,3803.25
2023,콜롬비아,20936.0
2023,콩고,626.0
2023,콩고 민주 공화국,551.0
2023,쿠바,551.0
2023,쿠웨이트,1113.0
2023,크로아티아,6990.0
2023,키리바시,79.0
2023,키프로스,129.0
2023,탄자니아,2496.0
2023,태국,94222.5
2023,토고,7619.0
2023,통가,12.0
2023,튀니지,876.0
2023,튀르키예,109357.5
2023,트리니다드 토바고,663.0
2023,파나마,36637.25
2023,파라과이,22.0
2023,파키스탄,13248.0
2023,파푸아 뉴기니,1173.0
2023,팔라우,100.0
2023,페루,18175.0
2023,포르투갈,1386.0
2023,폴란드,14007.0
2023,푸에르토리코,70.0
2023,프랑스,20288.75
2023,프랑스령 기아나,20.0
2023,프랑스령 폴리네시아,430.0
2023,피지,697.0
2023,핀란드,382.0
2023,필리핀,43855.25
2023,호주,67217.0
2023,홍콩,48660.0
2024,가나,2338.0
2024,가봉,27.0
2024,가이아나,179.0
2024,감비아,11.0
2024,과들루프,36.0
2024,과테말라,6983.0
2024,괌,1373.75
2024,그레나다,25.0
2024,그리스,9663.0
2024,기니,71.0
2024,기니비사우,13.0
2024,나미비아,12.0
2024,나우루,4.0
2024,나이지리아,4336.0
2024,남아프리카,3867.0
2024,네덜란드,69907.5
2024,노르웨이,465.0
2024,뉴질랜드,16632.0
2024,뉴칼레도니아,777.0
2024,니카라과,124.0
2024,대만,108900.0
2024,대한민국,96960.25
2024,덴마크,792.0
2024,도미니카 공화국,3078.0
2024,독일,68734.25
2024,동티모르,142.0
2024,라이베리아,21.0
2024,라트비아,263.0
2024,러시아,110826.0
2024,레바논,532.0
2024,레위니옹,140.0
2024,루마니아,1117.25
2024,리비아,1887.0
2024,리투아니아,1055.0
2024,마다가스카르,142.0
2024,마르티니크,63.0
2024,마샬 제도,230.0
2024,마요트,6.0
2024,마카오,3.0
2024,말레이시아,86641.0
2024,멕시코,198348.0
2024,모로코,8437.25
2024,모리셔스,193.0
2024,모리타니,37.0
2024,모잠비크,1166.0
2024,몬테네그로,40.0
2024,몰디브,79.0
2024,몰타,295.0
2024,미국,1095045.25
2024,미국령 버진아일랜드,4.0
2024,미얀마,674.0
2024,미크로네시아,305.0
2024,바누아투,247.0
2024,바레인,398.0
2024,바베이도스,49.0
2024,바하마,1183.25
2024,방글라데시,5215.0
2024,베냉,159.0
2024,베네수엘라,349.0
2024,베트남,223474.5
2024,벨기에,23313.0
2024,벨리즈,40.0
2024,북마리아나 제도,558.5
2024,불가리아,234.0
2024,브라질,35003.25
2024,브루나이,13.0
2024,사모아,449.0
2024,사우디아라비아,41017.75
2024,상투메 프린시페,0.0
2024,세네갈,342.0
2024,세이셸,60.0
2024,세인트 빈센트 그레나딘,4.0
2024,세인트루시아,31.0
2024,세인트키츠 네비스,1.0
2024,소말리아,41.0
2024,솔로몬제도,196.0
2024,수단,73.0
2024,수리남,27.0
2024,스리랑카,3528.0
2024,스웨덴,5892.0
2024,스페인,40597.5
2024,슬로베니아,83949.75
2024,시리아,126.0
2024,시에라 리온,37.0
2024,싱가포르,65296.25
2024,아랍에미리트연합국,65143.0
2024,아루바,55.0
2024,아르헨티나,1289.0
2024,아메리칸사모아,742.0
2024,아이슬란드,122.0
2024,아이티,148.0
2024,아일랜드,280.0
2024,알바니아,79.25
2024,알제리,1165.25
2024,앙골라,683.25
2024,앤티가 바부다,26.0
2024,앤틸리스제도,48.0
2024,에리트레아,2.0
2024,에스토니아,139.0
2024,에콰도르,17708.0
2024,엘살바도르,412.0
2024,영국,25536.25
2024,영국령 버진아일랜드,6.0
2024,예멘,141.0
2024,오만,8014.0
2024,온두라스,247.0
2024,요르단,1454.25
2024,우루과이,620.0
2024,우크라이나,136.0
2024,이라크,2333.25
2024,이란,5504.0
2024,이스라엘,15803.25
2024,이집트,36088.25
2024,이탈리아,65823.75
2024,인도,174775.25
2024,인도네시아,98681.5
2024,일본,411319.25
2024,자메이카,2038.0
2024,적도 기니,31.0
2024,조지아,194.0
2024,중국,1433559.5
2024,지부티,178.0
2024,칠레,38123.0
2024,카메룬,172.0
2024,카보 베르데,0.0
2024,카타르,5880.0
2024,캄보디아,3494.0
2024,캐나다,126347.0
2024,케냐,1658.0
2024,케이맨 제도,9.0
2024,코모로,2.0
2024,코스타리카,696.0
2024,코트디부아르,1719.25
2024,콜롬비아,23287.0
2024,콩고,221.0
2024,콩고 민주 공화국,243.0
2024,쿠바,302.0
2024,쿠웨이트,1040.0
2024,크로아티아,2143.0
2024,키리바시,94.0
2024,키프로스,98.0
2024,탄자니아,1293.0
2024,태국,92852.25
2024,토고,4744.0
2024,통가,9.0
2024,투발루,1.0
2024,튀니지,681.0
2024,튀르키예,100143.75
2024,트리니다드 토바고,553.0
2024,파나마,46885.0
2024,파라과이,73.0
2024,파키스탄,20824.0
2024,파푸아 뉴기니,1512.0
2024,팔라우,81.0
2024,페루,19225.0
2024,포르투갈,1122.0
2024,폴란드,10559.0
2024,푸에르토리코,183.0
2024,프랑스,19482.5
2024,프랑스령 기아나,22.0
2024,프랑스령 폴리네시아,190.0
2024,피지,609.0
2024,핀란드,301.0
2024,필리핀,48453.25
2024,호주,67513.25
2024,홍콩,46874.0
2025,가나,3504.0
2025,가봉,30.0
2025,가이아나,107.0
2025,감비아,11.0
2025,과들루프,42.0
2025,과테말라,4130.0
2025,괌,2883.25
2025,그레나다,56.0
2025,그리스,7380.0
2025,기니,139.0
2025,기니비사우,2.0
2025,나미비아,266.0
2025,나우루,8.0
2025,나이지리아,3868.0
2025,남아프리카,2170.0
2025,네덜란드,65936.5
2025,노르웨이,203.0
2025,뉴질랜드,17575.0
2025,뉴칼레도니아,523.0
2025,니카라과,102.0
2025,대만,114468.75
2025,대한민국,97051.75
2025,덴마크,727.0
2025,도미니카 공화국,3050.0
2025,독일,46694.25
2025,동티모르,53.0
2025,라이베리아,17.0
2025,라트비아,107.0
2025,러시아,96092.0
2025,레바논,1391.0
2025,레위니옹,208.0
2025,루마니아,985.0
2025,리비아,1714.0
2025,리투아니아,770.0
2025,마다가스카르,122.0
2025,마르티니크,82.0
2025,마샬 제도,226.0
2025,마요트,12.0
2025,마카오,11.0
2025,말레이시아,192742.5
2025,멕시코,195100.75
2025,모로코,2110.0
2025,모리셔스,137.0
2025,모리타니,33.0
2025,모잠비크,1138.0
2025,몬테네그로,5.0
2025,몰디브,61.0
2025,몰타,14697.0
2025,미국,999600.75
2025,미국령 버진아일랜드,2.0
2025,미얀마,938.0
2025,미크로네시아,359.0
2025,바누아투,231.0
2025,바레인,658.0
2025,바베이도스,42.0
2025,바하마,2616.25
2025,방글라데시,5585.0
2025,베냉,256.0
2025,베네수엘라,263.0
2025,베트남,232174.25
2025,벨기에,16535.0
2025,벨리즈,196.0
2025,북마리아나 제도,708.75
2025,불가리아,167.0
2025,브라질,45893.0
2025,브루나이,1.0
2025,사모아,269.0
2025,사우디아라비아,42101.25
2025,상투메 프린시페,1.0
2025,세네갈,396.0
2025,세이셸,60.0
2025,세인트 빈센트 그레나딘,4.0
2025,세인트루시아,8.0
2025,세인트키츠 네비스,3.0
2025,소말리아,55.0
2025,솔로몬제도,201.0
2025,수단,234.0
2025,수리남,24.0
2025,스리랑카,3632.5
2025,스웨덴,2744.0
2025,스페인,32449.25
2025,슬로베니아,50922.25
2025,시리아,1437.0
2025,시에라 리온,26.0
2025,싱가포르,67844.0
2025,아랍에미리트연합국,70846.75
2025,아루바,58.0
2025,아르헨티나,1194.0
2025,아메리칸사모아,849.0
2025,아이슬란드,43.0
2025,아이티,94.0
2025,아일랜드,587.0
2025,알바니아,72.0
2025,알제리,1960.75
2025,앙골라,119.0
2025,앤티가 바부다,7.0
2025,앤틸리스제도,25.0
2025,에리트레아,0.0
2025,에스토니아,25.0
2025,에콰도르,14787.0
2025,엘살바도르,367.0
2025,영국,23579.0
2025,영국령 버진아일랜드,2.0
2025,예멘,134.0
2025,오만,2393.75
2025,온두라스,269.0
2025,요르단,1659.75
2025,우루과이,146.0
2025,우크라이나,258.0
2025,이라크,4163.0
2025,이란,4400.0
2025,이스라엘,16421.0
2025,이집트,17171.0
2025,이탈리아,45817.5
2025,인도,171987.5
2025,인도네시아,96504.0
2025,일본,424074.0
2025,자메이카,2578.0
2025,적도 기니,36.0
2025,조지아,146.0
2025,중국,1467888.0
2025,지부티,423.0
2025,칠레,40854.0
2025,카메룬,292.0
