연도,국가명,물동량
2021,차드,0.0
2021,체코,9.0
2021,칠레,406222.75
2021,카메룬,973.0
2021,카보 베르데,7.0
2021,카타르,19024.5
2021,캄보디아,12068.25
2021,캐나다,732445.75
2021,케냐,3540.0
2021,케이맨 제도,107.0
2021,코모로,5.0
2021,코스타리카,19145.75
2021,코트디부아르,2041.0
2021,콜롬비아,130517.0
2021,콩고,193.0
2021,콩고 민주 공화국,302.0
2021,쿠바,4152.0
2021,쿠웨이트,3411.0
2021,쿡 제도,6.0
2021,퀴라소,190.0
2021,크로아티아,19857.25
2021,키리바시,5047.0
2021,키프로스,803.0
2021,탄자니아,5412.0
2021,태국,369182.25
2021,토고,5294.0
2021,통가,4002.0
2021,투발루,0.0
2021,튀니지,3165.5
2021,튀르키예,200162.25
2021,트리니다드 토바고,6052.0
2021,파나마,113589.75
2021,파라과이,961.0
2021,파키스탄,60007.75
2021,파푸아 뉴기니,6619.0
2021,팔라우,258.0
2021,페로 제도,4.0
2021,페루,140218.25
2021,포르투갈,7484.0
2021,폴란드,23740.0
2021,푸에르토리코,10842.0
2021,프랑스,99332.0
2021,프랑스령 기아나,77.0
2021,프랑스령 폴리네시아,4555.0
2021,피지,7929.0
2021,핀란드,31003.25
2021,필리핀,240666.5
2021,헝가리,142.0
2021,호주,327037.25
2021,홍콩,230419.25
2022,가나,7854.0
2022,가봉,976.0
2022,가이아나,6066.25
2022,감비아,174.0
2022,과들루프,495.0
2022,과테말라,40384.25
2022,괌,23911.25
2022,그레나다,320.0
2022,그리스,27189.25
2022,기니,1086.25
2022,기니비사우,82.0
2022,나미비아,923.0
2022,나우루,278.0
2022,나이지리아,10411.5
2022,남아프리카,21547.0
2022,네덜란드,180249.75
2022,네팔,0.0
2022,노르웨이,10217.5
2022,뉴질랜드,70916.0
2022,뉴칼레도니아,12287.0
2022,니카라과,7951.25
2022,대만,352328.5
2022,대한민국,498205.5
2022,덴마크,21489.0
2022,도미니카 공화국,33485.0
2022,도미니카 연방,163.0
2022,독일,208402.75
2022,동티모르,241.0
2022,라오스,0.0
2022,라이베리아,221.0
2022,라트비아,12732.0
2022,러시아,634807.25
2022,레바논,5475.75
2022,레위니옹,340.0
2022,루마니아,19631.75
2022,리비아,5068.75
2022,리투아니아,4540.0
2022,마다가스카르,1046.0
2022,마르티니크,491.0
2022,마샬 제도,6059.0
2022,마요트,23.0
2022,마카오,10.0
2022,말레이시아,310424.75
2022,멕시코,642971.25
2022,모로코,9646.25
2022,모리셔스,938.0
2022,모리타니,914.5
2022,모잠비크,4227.0
2022,몬세라트,0.0
2022,몬테네그로,1513.0
2022,몰디브,504.0
2022,몰타,3329.25
2022,미국,3394908.5
2022,미국령 버진아일랜드,111.0
2022,미얀마,7398.0
2022,미크로네시아,1746.0
2022,바누아투,6378.0
2022,바레인,4307.0
2022,바베이도스,2393.0
2022,바하마,78520.75
2022,방글라데시,19835.5
2022,베냉,835.0
2022,베네수엘라,14172.0
2022,베트남,657962.75
2022,벨기에,94695.25
2022,벨리즈,799.0
2022,북마리아나 제도,7457.25
2022,불가리아,3539.25
2022,브라질,235102.0
2022,브루나이,105.0
2022,사모아,4351.0
2022,사우디아라비아,98670.5
2022,상투메 프린시페,4.0
2022,세네갈,4843.0
2022,세르비아,0.0
2022,세이셸,336.0
2022,세인트 빈센트 그레나딘,199.0
2022,세인트루시아,487.0
2022,세인트키츠 네비스,127.0
2022,소말리아,271.0
2022,솔로몬제도,2468.0
2022,수단,1513.0
2022,수리남,3585.0
2022,스리랑카,21713.25
2022,스웨덴,35780.25
2022,스위스,4.0
2022,스페인,129175.0
2022,슬로바키아,5.0
2022,슬로베니아,138818.5
2022,시리아,862.25
2022,시에라 리온,361.0
2022,싱가포르,215550.5
2022,아랍에미리트연합국,192554.5
2022,아루바,753.25
2022,아르헨티나,47457.0
2022,아메리칸사모아,6387.0
2022,아이슬란드,195.0
2022,아이티,2328.0
2022,아일랜드,4919.25
2022,알바니아,1432.25
2022,알제리,4858.75
2022,앙골라,1349.0
2022,앤티가 바부다,262.25
2022,앤틸리스제도,857.5
2022,앵귈라,25.0
2022,에리트레아,6.0
2022,에스토니아,4937.5
2022,에콰도르,137858.0
2022,에티오피아,2.0
2022,엘살바도르,9379.5
2022,영국,47920.5
2022,영국령 버진아일랜드,55.0
2022,예멘,2811.0
2022,오만,20666.75
2022,오스트리아,0.0
2022,온두라스,9976.75
2022,왈리스 푸투나,3.0
2022,요르단,11651.25
2022,우간다,21.0
2022,우루과이,22567.0
2022,우크라이나,6797.0
2022,원양어획지역,1500.0
2022,이라크,4135.75
2022,이란,2604.0
2022,이스라엘,48202.0
2022,이집트,65929.25
2022,이탈리아,189719.75
2022,인도,385357.25
2022,인도네시아,393521.75
2022,일본,2965646.25
2022,자메이카,35669.75
2022,적도 기니,162.0
2022,조지아,3162.75
2022,중국,5945181.25
2022,지부티,2781.0
2022,지브롤터,1.0
2022,체코,15.0
2022,칠레,363191.5
2022,카메룬,1096.0
2022,카보 베르데,18.0
2022,카자흐스탄,2.0
2022,카타르,15364.75
2022,캄보디아,12867.25
2022,캐나다,675964.75
2022,케냐,4987.0
2022,케이맨 제도,264.25
2022,코모로,16.0
2022,코스타리카,16810.0
2022,코트디부아르,2298.0
2022,콜롬비아,119120.5
2022,콩고,178.0
2022,콩고 민주 공화국,320.0
2022,쿠바,5808.0
2022,쿠웨이트,2857.0
2022,쿡 제도,32.0
2022,퀴라소,276.0
2022,크로아티아,24845.25
2022,키리바시,2402.0
2022,키프로스,676.0
2022,탄자니아,7400.25
2022,태국,390316.75
2022,토고,8207.0
2022,통가,2876.0
2022,투발루,13.0
2022,튀니지,3230.0
2022,튀르키예,183163.5
2022,트리니다드 토바고,9257.25
2022,파나마,150320.5
2022,파라과이,1305.0
2022,파키스탄,48560.25
2022,파푸아 뉴기니,5647.0
2022,팔라우,246.0
2022,페로 제도,6.0
2022,페루,132637.5
2022,포르투갈,7233.0
2022,폴란드,24075.0
2022,푸에르토리코,10916.0
2022,프랑스,94603.0
2022,프랑스령 기아나,254.0
2022,프랑스령 폴리네시아,7535.0
2022,피지,10156.0
2022,핀란드,27116.25
2022,필리핀,246699.5
2022,헝가리,19.0
2022,호주,302413.75
2022,홍콩,179627.0
2023,가나,10317.5
2023,가봉,1915.0
2023,가이아나,10614.0
2023,감비아,278.0
2023,과들루프,559.0
2023,과테말라,48023.5
2023,괌,26165.75
2023,그레나다,731.0
2023,그리스,44432.5
2023,기니,1777.5
2023,기니비사우,62.0
2023,나미비아,1541.0
2023,나우루,122.0
2023,나이지리아,15918.0
2023,남아프리카,22732.0
2023,네덜란드,188830.0
2023,네팔,5.0
2023,노르웨이,7877.25
2023,뉴질랜드,74231.0
2023,뉴칼레도니아,8684.0
2023,니카라과,9807.25
2023,대만,340556.0
2023,대한민국,498937.5
2023,덴마크,21851.75
2023,도미니카 공화국,54133.25
2023,도미니카 연방,100.0
2023,독일,212077.0
2023,동티모르,160.0
2023,라오스,1.0
2023,라이베리아,571.0
2023,라트비아,12029.0
2023,러시아,556144.0
2023,레바논,2026.5
2023,레위니옹,246.0
2023,루마니아,14189.0
2023,리비아,4936.5
2023,리투아니아,7267.75
2023,마다가스카르,1120.0
2023,마르티니크,512.0
2023,마샬 제도,5061.0
2023,마요트,55.0
2023,마카오,9.0
2023,말레이시아,334884.25
2023,멕시코,883728.5
2023,모로코,30887.25
2023,모리셔스,1023.0
2023,모리타니,2137.75
2023,모잠비크,4103.0
2023,몬세라트,6.0
2023,몬테네그로,1964.75
2023,몰디브,813.0
2023,몰타,1352.25
2023,미국,3494163.25
2023,미국령 버진아일랜드,82.0
2023,미얀마,9232.0
2023,미크로네시아,2059.0
2023,바누아투,7492.0
2023,바레인,4266.0
2023,바베이도스,2098.0
2023,바하마,124718.0
2023,방글라데시,25249.75
2023,베냉,884.0
2023,베네수엘라,24751.25
2023,베트남,652642.0
2023,벨기에,97326.0
2023,벨리즈,694.0
2023,북마리아나 제도,4484.0
2023,불가리아,3281.0
2023,브라질,232481.0
2023,브루나이,199.0
2023,사모아,4923.0
2023,사우디아라비아,133468.25
2023,상투메 프린시페,13.0
2023,세네갈,4930.0
