입출항구분,국가명,연도,물동량
출항,핀란드,2022,381.0
출항,필리핀,2022,46023.5
출항,호주,2022,61956.5
출항,홍콩,2022,67816.0
입항환적,가나,2022,627.0
입항환적,가봉,2022,394.0
입항환적,가이아나,2022,2234.0
입항환적,감비아,2022,4.0
입항환적,과들루프,2022,15.0
입항환적,과테말라,2022,3889.0
입항환적,괌,2022,3933.0
입항환적,그레나다,2022,0.0
입항환적,그리스,2022,3783.25
입항환적,기니,2022,28.0
입항환적,나미비아,2022,259.0
입항환적,나이지리아,2022,617.0
입항환적,남아프리카,2022,6442.0
입항환적,네덜란드,2022,19531.0
입항환적,노르웨이,2022,2538.0
입항환적,뉴질랜드,2022,15692.0
입항환적,뉴칼레도니아,2022,3469.0
입항환적,니카라과,2022,4113.0
입항환적,대만,2022,64177.75
입항환적,대한민국,2022,85641.0
입항환적,덴마크,2022,4472.0
입항환적,도미니카 공화국,2022,1708.0
입항환적,독일,2022,25830.0
입항환적,동티모르,2022,107.0
입항환적,라이베리아,2022,0.0
입항환적,라트비아,2022,5135.0
입항환적,러시아,2022,155392.25
입항환적,레바논,2022,29.0
입항환적,레위니옹,2022,53.0
입항환적,루마니아,2022,8977.0
입항환적,리비아,2022,11.0
입항환적,리투아니아,2022,1039.0
입항환적,마다가스카르,2022,382.0
입항환적,마르티니크,2022,80.0
입항환적,마샬 제도,2022,176.0
입항환적,마카오,2022,4.0
입항환적,말레이시아,2022,90800.0
입항환적,멕시코,2022,49939.5
입항환적,모로코,2022,1676.0
입항환적,모리셔스,2022,270.0
입항환적,모리타니,2022,178.0
입항환적,모잠비크,2022,1460.0
입항환적,몬테네그로,2022,37.0
입항환적,몰디브,2022,57.0
입항환적,몰타,2022,1484.0
입항환적,미국,2022,565645.0
입항환적,미얀마,2022,2634.0
입항환적,미크로네시아,2022,17.0
입항환적,바누아투,2022,409.0
입항환적,바레인,2022,804.0
입항환적,바베이도스,2022,738.0
입항환적,바하마,2022,165.0
입항환적,방글라데시,2022,7048.0
입항환적,베냉,2022,391.0
입항환적,베네수엘라,2022,1732.0
입항환적,베트남,2022,135186.75
입항환적,벨기에,2022,18295.5
입항환적,벨리즈,2022,66.0
입항환적,북마리아나 제도,2022,670.25
입항환적,불가리아,2022,1060.0
입항환적,브라질,2022,68360.0
입항환적,브루나이,2022,68.0
입항환적,사모아,2022,184.0
입항환적,사우디아라비아,2022,15138.0
입항환적,세네갈,2022,2226.0
입항환적,세이셸,2022,72.0
입항환적,세인트 빈센트 그레나딘,2022,6.0
입항환적,세인트루시아,2022,23.0
입항환적,소말리아,2022,16.0
입항환적,솔로몬제도,2022,22.0
입항환적,수단,2022,805.0
입항환적,수리남,2022,905.0
입항환적,스리랑카,2022,2969.0
입항환적,스웨덴,2022,14092.0
입항환적,스위스,2022,4.0
입항환적,스페인,2022,27285.0
입항환적,슬로바키아,2022,0.0
입항환적,슬로베니아,2022,9082.0
입항환적,시리아,2022,1.0
입항환적,시에라 리온,2022,3.0
입항환적,싱가포르,2022,34775.25
입항환적,아랍에미리트연합국,2022,25959.5
입항환적,아루바,2022,180.0
입항환적,아르헨티나,2022,9919.0
입항환적,아메리칸사모아,2022,24.0
입항환적,아이슬란드,2022,104.0
입항환적,아이티,2022,107.0
입항환적,아일랜드,2022,1073.0
입항환적,알바니아,2022,608.0
입항환적,알제리,2022,38.0
입항환적,앙골라,2022,236.0
입항환적,앤티가 바부다,2022,8.0
입항환적,앤틸리스제도,2022,1.0
입항환적,에스토니아,2022,2129.0
입항환적,에콰도르,2022,53458.0
입항환적,엘살바도르,2022,643.0
입항환적,영국,2022,8825.0
입항환적,예멘,2022,90.0
입항환적,오만,2022,8039.0
입항환적,오스트리아,2022,0.0
입항환적,온두라스,2022,1936.0
입항환적,요르단,2022,699.25
입항환적,우간다,2022,21.0
입항환적,우루과이,2022,9675.0
입항환적,우크라이나,2022,3936.0
입항환적,원양어획지역,2022,1419.0
입항환적,이라크,2022,264.0
입항환적,이란,2022,12.0
입항환적,이스라엘,2022,4085.0
입항환적,이집트,2022,8135.0
입항환적,이탈리아,2022,34413.0
입항환적,인도,2022,71411.0
입항환적,인도네시아,2022,150515.75
입항환적,일본,2022,840257.5
입항환적,자메이카,2022,863.0
입항환적,적도 기니,2022,32.0
입항환적,조지아,2022,872.0
입항환적,중국,2022,2473020.0
입항환적,지부티,2022,868.0
입항환적,체코,2022,7.0
입항환적,칠레,2022,75341.0
입항환적,카메룬,2022,161.0
입항환적,카보 베르데,2022,6.0
입항환적,카타르,2022,2657.0
입항환적,캄보디아,2022,6648.0
입항환적,캐나다,2022,128274.5
입항환적,케냐,2022,1009.0
입항환적,코모로,2022,0.0
입항환적,코스타리카,2022,4906.75
입항환적,코트디부아르,2022,164.0
입항환적,콜롬비아,2022,4347.0
입항환적,콩고,2022,79.0
입항환적,콩고 민주 공화국,2022,30.0
입항환적,쿠바,2022,637.0
입항환적,쿠웨이트,2022,669.0
입항환적,퀴라소,2022,237.0
입항환적,크로아티아,2022,2603.0
입항환적,키리바시,2022,8.0
입항환적,키프로스,2022,354.0
입항환적,탄자니아,2022,816.0
입항환적,태국,2022,114647.75
입항환적,토고,2022,197.0
입항환적,통가,2022,4.0
입항환적,튀니지,2022,92.0
입항환적,튀르키예,2022,34679.25
입항환적,트리니다드 토바고,2022,771.0
입항환적,파나마,2022,11093.5
입항환적,파라과이,2022,462.0
입항환적,파키스탄,2022,9512.0
입항환적,파푸아 뉴기니,2022,193.0
입항환적,팔라우,2022,8.0
입항환적,페로 제도,2022,6.0
입항환적,페루,2022,22048.0
입항환적,포르투갈,2022,1524.0
입항환적,폴란드,2022,1441.0
입항환적,푸에르토리코,2022,1416.0
입항환적,프랑스,2022,28458.25
입항환적,프랑스령 기아나,2022,12.0
입항환적,프랑스령 폴리네시아,2022,22.0
입항환적,피지,2022,204.0
입항환적,핀란드,2022,13770.0
입항환적,필리핀,2022,63488.5
입항환적,헝가리,2022,16.0
입항환적,호주,2022,82495.0
입항환적,홍콩,2022,38622.0
출항환적,가나,2022,1988.0
출항환적,가봉,2022,413.0
출항환적,가이아나,2022,3602.25
출항환적,감비아,2022,68.0
출항환적,과들루프,2022,423.0
출항환적,과테말라,2022,25389.25
출항환적,괌,2022,4377.75
출항환적,그레나다,2022,291.0
출항환적,그리스,2022,6052.75
출항환적,기니,2022,162.0
출항환적,기니비사우,2022,57.0
출항환적,나미비아,2022,486.0
출항환적,나우루,2022,278.0
출항환적,나이지리아,2022,4638.5
출항환적,남아프리카,2022,3317.0
출항환적,네덜란드,2022,22719.0
출항환적,노르웨이,2022,424.25
출항환적,뉴질랜드,2022,10374.0
출항환적,뉴칼레도니아,2022,4537.0
출항환적,니카라과,2022,3283.25
출항환적,대만,2022,67686.5
출항환적,대한민국,2022,223194.5
출항환적,덴마크,2022,1881.0
출항환적,도미니카 공화국,2022,25416.0
출항환적,도미니카 연방,2022,160.0
출항환적,독일,2022,19911.75
출항환적,동티모르,2022,59.0
출항환적,라이베리아,2022,151.0
출항환적,라트비아,2022,247.0
출항환적,러시아,2022,198959.0
출항환적,레바논,2022,2483.75
출항환적,레위니옹,2022,113.0
출항환적,루마니아,2022,3012.75
출항환적,리비아,2022,1621.75
출항환적,리투아니아,2022,522.0
출항환적,마다가스카르,2022,159.0
출항환적,마르티니크,2022,349.0
출항환적,마샬 제도,2022,794.0
출항환적,마요트,2022,20.0
출항환적,마카오,2022,3.0
출항환적,말레이시아,2022,36736.5
출항환적,멕시코,2022,313076.25
출항환적,모로코,2022,3069.25
출항환적,모리셔스,2022,157.0
출항환적,모리타니,2022,283.5
출항환적,모잠비크,2022,761.0
출항환적,몬세라트,2022,0.0
출항환적,몬테네그로,2022,47.0
출항환적,몰디브,2022,368.0
출항환적,몰타,2022,156.25
출항환적,미국,2022,1120541.0
출항환적,미국령 버진아일랜드,2022,104.0
출항환적,미얀마,2022,506.0
출항환적,미크로네시아,2022,1207.0
출항환적,바누아투,2022,3680.0
출항환적,바레인,2022,289.0
출항환적,바베이도스,2022,1614.0
출항환적,바하마,2022,68298.75
출항환적,방글라데시,2022,1160.0
출항환적,베냉,2022,310.0
출항환적,베네수엘라,2022,11119.0
출항환적,베트남,2022,121935.75
출항환적,벨기에,2022,10025.0
출항환적,벨리즈,2022,688.0
출항환적,북마리아나 제도,2022,1239.0
출항환적,불가리아,2022,946.25
출항환적,브라질,2022,63251.0
출항환적,브루나이,2022,5.0
출항환적,사모아,2022,2874.0
출항환적,사우디아라비아,2022,18654.75
출항환적,상투메 프린시페,2022,0.0
출항환적,세네갈,2022,977.0
출항환적,세르비아,2022,0.0
출항환적,세이셸,2022,17.0
출항환적,세인트 빈센트 그레나딘,2022,186.0
출항환적,세인트루시아,2022,382.0
출항환적,세인트키츠 네비스,2022,124.0
출항환적,소말리아,2022,169.0
출항환적,솔로몬제도,2022,1959.0
출항환적,수단,2022,572.0
출항환적,수리남,2022,2100.0
출항환적,스리랑카,2022,976.0
출항환적,스웨덴,2022,926.0
출항환적,스페인,2022,18211.5
출항환적,슬로베니아,2022,7161.75
출항환적,시리아,2022,562.0
출항환적,시에라 리온,2022,122.0
출항환적,싱가포르,2022,59776.75
출항환적,아랍에미리트연합국,2022,43706.75
출항환적,아루바,2022,405.25
출항환적,아르헨티나,2022,17124.0
출항환적,아메리칸사모아,2022,1743.0
출항환적,아이슬란드,2022,4.0
출항환적,아이티,2022,1779.0
출항환적,아일랜드,2022,304.25
출항환적,알바니아,2022,101.25
출항환적,알제리,2022,2915.75
출항환적,앙골라,2022,398.0
출항환적,앤티가 바부다,2022,246.25
출항환적,앤틸리스제도,2022,780.5
출항환적,앵귈라,2022,25.0
출항환적,에리트레아,2022,2.0
출항환적,에스토니아,2022,186.0
출항환적,에콰도르,2022,50190.0
출항환적,에티오피아,2022,2.0
출항환적,엘살바도르,2022,7034.5
출항환적,영국,2022,7891.75
출항환적,영국령 버진아일랜드,2022,46.0
출항환적,예멘,2022,101.0
출항환적,오만,2022,5054.5
출항환적,온두라스,2022,6726.75
출항환적,왈리스 푸투나,2022,3.0
출항환적,요르단,2022,4410.0
출항환적,우루과이,2022,4935.0
출항환적,우크라이나,2022,932.0
출항환적,원양어획지역,2022,81.0
출항환적,이라크,2022,640.0
출항환적,이란,2022,65.0
출항환적,이스라엘,2022,19695.5
출항환적,이집트,2022,10677.25
출항환적,이탈리아,2022,29981.25
출항환적,인도,2022,54056.25
출항환적,인도네시아,2022,50474.75
출항환적,일본,2022,948131.75
출항환적,자메이카,2022,23705.75
출항환적,적도 기니,2022,6.0
출항환적,조지아,2022,1981.75
출항환적,중국,2022,1066614.0
출항환적,지부티,2022,294.0
출항환적,칠레,2022,199501.5
출항환적,카메룬,2022,765.0
출항환적,카보 베르데,2022,5.0
출항환적,카타르,2022,2762.5
출항환적,캄보디아,2022,879.25
출항환적,캐나다,2022,306473.5
출항환적,케냐,2022,1230.0
출항환적,케이맨 제도,2022,259.25
출항환적,코모로,2022,15.0
출항환적,코스타리카,2022,8779.25
출항환적,코트디부아르,2022,1416.0
출항환적,콜롬비아,2022,81012.5
출항환적,콩고,2022,37.0
출항환적,콩고 민주 공화국,2022,109.0
출항환적,쿠바,2022,5074.0
출항환적,쿠웨이트,2022,242.0
출항환적,쿡 제도,2022,32.0
출항환적,퀴라소,2022,35.0
출항환적,크로아티아,2022,2796.25
출항환적,키리바시,2022,1908.0
출항환적,키프로스,2022,63.0
출항환적,탄자니아,2022,1892.25
출항환적,태국,2022,84768.5
출항환적,토고,2022,665.0
출항환적,통가,2022,1387.0
출항환적,투발루,2022,13.0
출항환적,튀니지,2022,1534.0
출항환적,튀르키예,2022,36960.0
출항환적,트리니다드 토바고,2022,7332.25
출항환적,파나마,2022,56482.5
출항환적,파라과이,2022,524.0
출항환적,파키스탄,2022,7972.5
출항환적,파푸아 뉴기니,2022,3376.0
출항환적,팔라우,2022,65.0
출항환적,페로 제도,2022,0.0
출항환적,페루,2022,76442.5
출항환적,포르투갈,2022,697.0
출항환적,폴란드,2022,1302.0
출항환적,푸에르토리코,2022,6393.0
출항환적,프랑스,2022,13353.5
출항환적,프랑스령 기아나,2022,232.0
출항환적,프랑스령 폴리네시아,2022,2952.0
출항환적,피지,2022,7570.0
출항환적,핀란드,2022,366.0
출항환적,필리핀,2022,66010.75
출항환적,호주,2022,15153.0
출항환적,홍콩,2022,32977.0
입항,가나,2023,2670.0
입항,가봉,2023,61.0
입항,가이아나,2023,15.0
입항,감비아,2023,103.0
입항,과들루프,2023,4.0
입항,과테말라,2023,3824.0
입항,괌,2023,11275.25
입항,그레나다,2023,4.0
입항,그리스,2023,14533.5
입항,기니,2023,705.0
입항,기니비사우,2023,6.0
입항,나미비아,2023,65.0
입항,나이지리아,2023,3454.0
입항,남아프리카,2023,7137.0
입항,네덜란드,2023,87316.5
입항,노르웨이,2023,5090.25
입항,뉴질랜드,2023,34214.0
입항,뉴칼레도니아,2023,2978.0
입항,니카라과,2023,315.0
입항,대만,2023,89855.25
입항,대한민국,2023,72041.0
입항,덴마크,2023,12539.0
입항,도미니카 공화국,2023,2128.0
입항,독일,2023,102020.0
입항,동티모르,2023,14.0
입항,라이베리아,2023,67.0
입항,라트비아,2023,7161.0
입항,러시아,2023,128199.0
입항,레바논,2023,936.0
입항,레위니옹,2023,28.0
입항,루마니아,2023,2656.75
입항,리비아,2023,835.0
입항,리투아니아,2023,1857.0
입항,마다가스카르,2023,550.0
입항,마르티니크,2023,31.0
입항,마샬 제도,2023,3608.0
입항,마요트,2023,2.0
입항,마카오,2023,1.0
입항,말레이시아,2023,100393.75
입항,멕시코,2023,178959.0
입항,모로코,2023,4544.0
입항,모리셔스,2023,116.0
입항,모리타니,2023,359.0
입항,모잠비크,2023,1237.0
입항,몬테네그로,2023,1627.0
입항,몰디브,2023,0.0
입항,몰타,2023,284.0
입항,미국,2023,751097.0
입항,미얀마,2023,3455.0
입항,미크로네시아,2023,128.0
입항,바누아투,2023,2392.0
입항,바레인,2023,1721.0
입항,바베이도스,2023,0.0
입항,바하마,2023,2954.0
입항,방글라데시,2023,8439.75
입항,베냉,2023,0.0
입항,베네수엘라,2023,366.0
입항,베트남,2023,156915.5
입항,벨기에,2023,44682.25
입항,벨리즈,2023,0.0
입항,북마리아나 제도,2023,2246.0
입항,불가리아,2023,1032.0
입항,브라질,2023,57886.0
입항,브루나이,2023,32.0
입항,사모아,2023,935.0
입항,사우디아라비아,2023,49319.5
입항,세네갈,2023,860.0
입항,세이셸,2023,106.0
입항,세인트루시아,2023,32.0
입항,소말리아,2023,5.0
입항,솔로몬제도,2023,146.0
입항,수단,2023,62.0
입항,수리남,2023,783.0
입항,스리랑카,2023,3504.0
입항,스웨덴,2023,15163.5
입항,스페인,2023,52991.75
입항,슬로바키아,2023,14.0
입항,슬로베니아,2023,13780.25
입항,시리아,2023,5.0
입항,시에라 리온,2023,182.0
입항,싱가포르,2023,74247.5
입항,아랍에미리트연합국,2023,61896.5
입항,아루바,2023,8.0
입항,아르헨티나,2023,17225.0
입항,아메리칸사모아,2023,4055.0
입항,아이슬란드,2023,85.0
입항,아이티,2023,44.0
입항,아일랜드,2023,2913.0
입항,알바니아,2023,20.0
입항,알제리,2023,59.0
입항,앙골라,2023,85.0
입항,앤티가 바부다,2023,2.0
입항,앤틸리스제도,2023,54.0
입항,에스토니아,2023,2755.0
입항,에콰도르,2023,11268.0
입항,엘살바도르,2023,925.0
입항,영국,2023,28014.25
입항,예멘,2023,668.0
입항,오만,2023,7833.25
입항,오스트리아,2023,16.0
입항,온두라스,2023,550.0
입항,요르단,2023,6695.0
입항,우루과이,2023,4091.0
입항,우크라이나,2023,0.0
입항,원양어획지역,2023,24.0
입항,이라크,2023,770.0
입항,이란,2023,55.0
입항,이스라엘,2023,34896.75
입항,이집트,2023,13409.0
입항,이탈리아,2023,61040.25
입항,인도,2023,99908.5
입항,인도네시아,2023,89659.75
입항,일본,2023,645989.5
입항,자메이카,2023,10403.0
입항,적도 기니,2023,14.0
입항,조지아,2023,205.0
입항,중국,2023,1310101.25
입항,지부티,2023,2086.0
입항,체코,2023,171.0
입항,칠레,2023,61458.0
입항,카메룬,2023,39.0
입항,카보 베르데,2023,12.0
입항,카자흐스탄,2023,0.0
입항,카타르,2023,5882.5
입항,캄보디아,2023,1715.0
입항,캐나다,2023,119008.25
입항,케냐,2023,731.0
입항,코스타리카,2023,4029.0
입항,코트디부아르,2023,283.0
입항,콜롬비아,2023,23011.0
입항,콩고,2023,277.0
입항,콩고 민주 공화국,2023,22.0
입항,쿠바,2023,39.0
입항,쿠웨이트,2023,881.0
입항,퀴라소,2023,41.0
입항,크로아티아,2023,2335.25
입항,키리바시,2023,38.0
입항,키프로스,2023,233.0
입항,탄자니아,2023,2890.0
입항,태국,2023,92095.5
입항,토고,2023,2077.0
입항,통가,2023,1152.0
입항,튀니지,2023,1038.0
입항,튀르키예,2023,25641.5
입항,트리니다드 토바고,2023,95.0
입항,파나마,2023,17593.25
입항,파라과이,2023,198.0
입항,파키스탄,2023,16117.75
입항,파푸아 뉴기니,2023,1287.0
입항,팔라우,2023,23.0
입항,페로 제도,2023,13.0
입항,페루,2023,26407.0
입항,포르투갈,2023,5030.0
입항,폴란드,2023,14470.25
입항,푸에르토리코,2023,1233.0
입항,프랑스,2023,36389.25
입항,프랑스령 기아나,2023,4.0
입항,프랑스령 폴리네시아,2023,4085.0
입항,피지,2023,1854.0
입항,핀란드,2023,10700.0
입항,필리핀,2023,123259.0
입항,헝가리,2023,2.0
입항,호주,2023,137153.75
입항,홍콩,2023,40451.0
출항,가나,2023,3197.0
출항,가봉,2023,17.0
출항,가이아나,2023,280.0
출항,감비아,2023,3.0
출항,과들루프,2023,40.0
출항,과테말라,2023,8076.0
출항,괌,2023,3955.25
출항,그레나다,2023,20.0
출항,그리스,2023,14060.0
출항,기니,2023,130.0
출항,기니비사우,2023,1.0
출항,나미비아,2023,24.0
출항,나우루,2023,5.0
출항,나이지리아,2023,5629.0
출항,남아프리카,2023,4295.0
출항,네덜란드,2023,63668.0
출항,네팔,2023,5.0
출항,노르웨이,2023,911.0
출항,뉴질랜드,2023,15320.0
출항,뉴칼레도니아,2023,741.0
출항,니카라과,2023,170.0
출항,대만,2023,113281.0
출항,대한민국,2023,125503.0
출항,덴마크,2023,1614.75
출항,도미니카 공화국,2023,4255.0
출항,도미니카 연방,2023,0.0
출항,독일,2023,66705.25
출항,동티모르,2023,32.0
출항,라오스,2023,1.0
출항,라이베리아,2023,34.0
출항,라트비아,2023,724.0
출항,러시아,2023,172822.0
출항,레바논,2023,372.0
출항,레위니옹,2023,174.0
출항,루마니아,2023,1651.0
출항,리비아,2023,2123.0
출항,리투아니아,2023,3107.25
출항,마다가스카르,2023,226.0
출항,마르티니크,2023,74.0
출항,마샬 제도,2023,215.0
출항,마요트,2023,31.0
출항,마카오,2023,4.0
출항,말레이시아,2023,85288.0
출항,멕시코,2023,190792.0
출항,모로코,2023,8403.0
출항,모리셔스,2023,240.0
출항,모리타니,2023,41.0
출항,모잠비크,2023,1021.0
출항,몬테네그로,2023,39.0
출항,몰디브,2023,97.0
출항,몰타,2023,625.0
출항,미국,2023,1025095.0
출항,미국령 버진아일랜드,2023,3.0
출항,미얀마,2023,843.0
출항,미크로네시아,2023,348.0
출항,바누아투,2023,230.0
출항,바레인,2023,436.0
출항,바베이도스,2023,25.0
출항,바하마,2023,7521.0
출항,방글라데시,2023,7526.5
출항,베냉,2023,119.0
출항,베네수엘라,2023,260.0
출항,베트남,2023,211413.5
출항,벨기에,2023,25984.75
출항,벨리즈,2023,62.0
출항,북마리아나 제도,2023,1057.25
출항,불가리아,2023,324.0
출항,브라질,2023,43849.0
출항,브루나이,2023,18.0
출항,사모아,2023,618.0
출항,사우디아라비아,2023,52822.5
출항,상투메 프린시페,2023,7.0
출항,세네갈,2023,708.0
출항,세이셸,2023,113.0
출항,세인트 빈센트 그레나딘,2023,9.0
출항,세인트루시아,2023,42.0
출항,세인트키츠 네비스,2023,1.0
출항,소말리아,2023,87.0
출항,솔로몬제도,2023,214.0
출항,수단,2023,76.0
출항,수리남,2023,68.0
출항,스리랑카,2023,7559.0
출항,스웨덴,2023,6797.0
출항,스페인,2023,40220.0
출항,슬로베니아,2023,106232.25
출항,시리아,2023,113.25
출항,시에라 리온,2023,85.0
출항,싱가포르,2023,67669.0
출항,아랍에미리트연합국,2023,61494.0
출항,아루바,2023,145.0
출항,아르헨티나,2023,4843.0
출항,아메리칸사모아,2023,724.0
출항,아이슬란드,2023,68.0
출항,아이티,2023,195.0
출항,아일랜드,2023,480.0
출항,알바니아,2023,119.0
출항,알제리,2023,1995.25
출항,앙골라,2023,952.25
출항,앤티가 바부다,2023,8.0
출항,앤틸리스제도,2023,108.0
출항,에리트레아,2023,3.0
출항,에스토니아,2023,173.0
출항,에콰도르,2023,19308.5
출항,엘살바도르,2023,366.0
출항,영국,2023,22937.25
출항,영국령 버진아일랜드,2023,4.0
출항,예멘,2023,203.0
출항,오만,2023,11888.5
출항,온두라스,2023,524.0
출항,요르단,2023,4432.0
출항,우루과이,2023,2789.0
출항,우크라이나,2023,78.0
출항,원양어획지역,2023,6.0
출항,이라크,2023,3421.25
출항,이란,2023,4657.0
출항,이스라엘,2023,13945.25
출항,이집트,2023,43996.0
출항,이탈리아,2023,70368.75
출항,인도,2023,166956.25
출항,인도네시아,2023,106196.75
출항,일본,2023,448352.5
출항,자메이카,2023,4257.0
출항,적도 기니,2023,191.0
출항,조지아,2023,167.0
출항,중국,2023,1232089.0
출항,지부티,2023,486.0
출항,지브롤터,2023,0.0
출항,칠레,2023,28255.0
출항,카메룬,2023,402.0
출항,카타르,2023,5833.5
출항,캄보디아,2023,4021.0
출항,캐나다,2023,118063.75
출항,케냐,2023,2595.0
출항,케이맨 제도,2023,7.0
출항,코모로,2023,0.0
출항,코스타리카,2023,548.0
출항,코트디부아르,2023,3803.25
출항,콜롬비아,2023,20936.0
출항,콩고,2023,626.0
출항,콩고 민주 공화국,2023,551.0
출항,쿠바,2023,551.0
출항,쿠웨이트,2023,1113.0
출항,크로아티아,2023,6990.0
출항,키리바시,2023,79.0
출항,키프로스,2023,129.0
출항,탄자니아,2023,2496.0
출항,태국,2023,94222.5
출항,토고,2023,7619.0
출항,통가,2023,12.0
출항,튀니지,2023,876.0
출항,튀르키예,2023,109357.5
출항,트리니다드 토바고,2023,663.0
출항,파나마,2023,36637.25
출항,파라과이,2023,22.0
출항,파키스탄,2023,13248.0
출항,파푸아 뉴기니,2023,1173.0
출항,팔라우,2023,100.0
출항,페루,2023,18175.0
출항,포르투갈,2023,1386.0
출항,폴란드,2023,14007.0
출항,푸에르토리코,2023,70.0
출항,프랑스,2023,20288.75
출항,프랑스령 기아나,2023,20.0
출항,프랑스령 폴리네시아,2023,430.0
출항,피지,2023,697.0
출항,핀란드,2023,382.0
출항,필리핀,2023,43855.25
출항,호주,2023,67217.0
출항,홍콩,2023,48660.0
입항환적,가나,2023,1209.0
입항환적,가봉,2023,932.0
입항환적,가이아나,2023,1310.0
입항환적,감비아,2023,0.0
입항환적,과들루프,2023,2.0
입항환적,과테말라,2023,4195.0
입항환적,괌,2023,6247.75
입항환적,그레나다,2023,4.0
입항환적,그리스,2023,2357.25
입항환적,기니,2023,53.0
입항환적,나미비아,2023,69.0
입항환적,나이지리아,2023,798.0
입항환적,남아프리카,2023,4960.0
입항환적,네덜란드,2023,18196.25
입항환적,노르웨이,2023,1694.0
입항환적,뉴질랜드,2023,14798.0
입항환적,뉴칼레도니아,2023,1422.0
입항환적,니카라과,2023,2468.0
입항환적,대만,2023,65940.5
입항환적,대한민국,2023,121976.0
입항환적,덴마크,2023,6209.0
입항환적,도미니카 공화국,2023,3370.0
입항환적,독일,2023,24732.0
입항환적,동티모르,2023,18.0
입항환적,라이베리아,2023,1.0
입항환적,라트비아,2023,4070.0
입항환적,러시아,2023,118788.0
입항환적,레바논,2023,15.0
입항환적,레위니옹,2023,4.0
입항환적,루마니아,2023,7384.0
입항환적,리비아,2023,0.0
입항환적,리투아니아,2023,1145.25
입항환적,마다가스카르,2023,235.0
입항환적,마르티니크,2023,10.0
입항환적,마샬 제도,2023,115.0
입항환적,마카오,2023,0.0
입항환적,말레이시아,2023,86656.0
입항환적,멕시코,2023,68245.0
입항환적,모로코,2023,1238.0
입항환적,모리셔스,2023,358.0
입항환적,모리타니,2023,220.0
입항환적,모잠비크,2023,827.0
입항환적,몬테네그로,2023,80.0
입항환적,몰디브,2023,28.0
입항환적,몰타,2023,70.0
입항환적,미국,2023,637044.5
입항환적,미얀마,2023,3028.0
입항환적,미크로네시아,2023,28.0
입항환적,바누아투,2023,289.0
입항환적,바레인,2023,1660.0
입항환적,바베이도스,2023,227.0
입항환적,바하마,2023,511.0
입항환적,방글라데시,2023,5875.25
입항환적,베냉,2023,92.0
입항환적,베네수엘라,2023,816.0
입항환적,베트남,2023,156107.0
입항환적,벨기에,2023,19299.75
입항환적,벨리즈,2023,18.0
입항환적,북마리아나 제도,2023,215.0
입항환적,불가리아,2023,712.0
입항환적,브라질,2023,67339.0
입항환적,브루나이,2023,144.0
입항환적,사모아,2023,184.0
입항환적,사우디아라비아,2023,13397.0
입항환적,세네갈,2023,722.0
입항환적,세이셸,2023,227.0
입항환적,세인트 빈센트 그레나딘,2023,0.0
입항환적,세인트루시아,2023,3.0
입항환적,소말리아,2023,6.0
입항환적,솔로몬제도,2023,46.0
입항환적,수단,2023,468.0
입항환적,수리남,2023,851.0
입항환적,스리랑카,2023,3569.0
입항환적,스웨덴,2023,17366.0
입항환적,스위스,2023,1.0
입항환적,스페인,2023,33902.0
입항환적,슬로바키아,2023,3.0
입항환적,슬로베니아,2023,5002.0
입항환적,시리아,2023,3.0
입항환적,시에라 리온,2023,85.0
입항환적,싱가포르,2023,27762.5
입항환적,아랍에미리트연합국,2023,23140.0
입항환적,아루바,2023,96.0
입항환적,아르헨티나,2023,9871.0
입항환적,아메리칸사모아,2023,16.0
입항환적,아이슬란드,2023,593.0
입항환적,아이티,2023,311.0
입항환적,아일랜드,2023,891.0
입항환적,알바니아,2023,309.0
입항환적,알제리,2023,10.0
입항환적,앙골라,2023,54.0
입항환적,앤티가 바부다,2023,0.0
입항환적,앤틸리스제도,2023,1.0
입항환적,에스토니아,2023,1309.0
입항환적,에콰도르,2023,69578.0
입항환적,엘살바도르,2023,1376.0
입항환적,영국,2023,9667.5
입항환적,예멘,2023,90.0
입항환적,오만,2023,3855.25
입항환적,오스트리아,2023,1.0
입항환적,온두라스,2023,1197.0
입항환적,요르단,2023,1069.75
입항환적,우간다,2023,0.0
입항환적,우루과이,2023,7214.0
입항환적,우크라이나,2023,273.0
입항환적,원양어획지역,2023,992.0
입항환적,이라크,2023,12.0
입항환적,이란,2023,4.0
입항환적,이스라엘,2023,2934.0
입항환적,이집트,2023,8912.5
입항환적,이탈리아,2023,38284.0
입항환적,인도,2023,70044.25
입항환적,인도네시아,2023,154907.25
입항환적,일본,2023,877766.75
입항환적,자메이카,2023,1325.0
입항환적,적도 기니,2023,7.0
입항환적,조지아,2023,729.0
입항환적,중국,2023,2640820.25
입항환적,지부티,2023,877.0
입항환적,체코,2023,18.0
입항환적,칠레,2023,108893.0
입항환적,카메룬,2023,268.0
입항환적,카보 베르데,2023,0.0
입항환적,카타르,2023,2553.0
입항환적,캄보디아,2023,9632.75
입항환적,캐나다,2023,142621.5
입항환적,케냐,2023,261.0
입항환적,코모로,2023,6.0
입항환적,코스타리카,2023,5423.75
입항환적,코트디부아르,2023,189.0
입항환적,콜롬비아,2023,5928.0
입항환적,콩고,2023,36.0
입항환적,콩고 민주 공화국,2023,0.0
입항환적,쿠바,2023,1522.0
입항환적,쿠웨이트,2023,505.0
