연도,월,국가명,수입,수출,환적,전체물동량
2022,8,괌,582.5,270.5,616.75,1469.75
2022,8,그레나다,0.0,1.0,17.0,18.0
2022,8,그리스,378.0,942.0,513.0,1833.0
2022,8,기니,56.0,0.0,8.0,64.0
2022,8,기니비사우,0.0,0.0,0.0,0.0
2022,8,나미비아,12.0,0.0,24.0,36.0
2022,8,나우루,0.0,0.0,29.0,29.0
2022,8,나이지리아,236.0,160.0,886.0,1282.0
2022,8,남아프리카,858.0,348.0,665.0,1871.0
2022,8,네덜란드,5604.0,5895.25,3166.0,14665.25
2022,8,네팔,0.0,0.0,0.0,0.0
2022,8,노르웨이,320.25,24.0,167.0,511.25
2022,8,뉴질랜드,3079.0,2033.0,2797.0,7909.0
2022,8,뉴칼레도니아,265.0,287.0,540.0,1092.0
2022,8,니카라과,9.0,34.0,522.0,565.0
2022,8,대만,8330.0,10445.75,9491.75,28267.5
2022,8,대한민국,3856.0,12313.0,30849.0,47018.0
2022,8,덴마크,1258.0,152.0,492.0,1902.0
2022,8,도미니카 공화국,196.0,214.0,2850.0,3260.0
2022,8,도미니카 연방,0.0,0.0,14.0,14.0
2022,8,독일,8263.75,5586.75,3304.25,17154.75
2022,8,동티모르,4.0,5.0,17.0,26.0
2022,8,라오스,0.0,0.0,0.0,0.0
2022,8,라이베리아,1.0,0.0,17.0,18.0
2022,8,라트비아,796.0,38.0,590.0,1424.0
2022,8,러시아,7471.0,13420.0,31965.25,52856.25
2022,8,레바논,14.0,57.0,306.25,377.25
2022,8,레위니옹,2.0,11.0,3.0,16.0
2022,8,루마니아,315.0,153.0,1004.5,1472.5
2022,8,리비아,0.0,188.0,108.0,296.0
2022,8,리투아니아,146.0,30.0,80.0,256.0
2022,8,마다가스카르,44.0,8.0,28.0,80.0
2022,8,마르티니크,0.0,1.0,54.0,55.0
2022,8,마샬 제도,541.0,9.0,88.0,638.0
2022,8,마요트,0.0,1.0,1.0,2.0
2022,8,마카오,1.0,1.0,1.0,3.0
2022,8,말레이시아,8164.0,6306.25,10455.0,24925.25
2022,8,멕시코,10503.0,14861.0,37979.5,63343.5
2022,8,모로코,129.0,134.0,335.0,598.0
2022,8,모리셔스,27.0,12.0,31.0,70.0
2022,8,모리타니,23.0,8.0,23.0,54.0
2022,8,모잠비크,13.0,26.0,262.0,301.0
2022,8,몬세라트,0.0,0.0,0.0,0.0
2022,8,몬테네그로,87.0,0.0,2.0,89.0
2022,8,몰디브,0.0,2.0,50.0,52.0
2022,8,몰타,83.0,88.0,1372.0,1543.0
2022,8,미국,74868.25,73730.5,141247.5,289846.25
2022,8,미국령 버진아일랜드,0.0,0.0,2.0,2.0
2022,8,미얀마,485.0,31.0,234.0,750.0
2022,8,미크로네시아,21.0,42.0,143.0,206.0
2022,8,바누아투,3.0,34.0,351.0,388.0
2022,8,바레인,356.0,52.0,231.0,639.0
2022,8,바베이도스,0.0,4.0,281.0,285.0
2022,8,바하마,250.0,496.0,887.0,1633.0
2022,8,방글라데시,774.0,150.0,747.0,1671.0
2022,8,베냉,0.0,0.0,181.0,181.0
2022,8,베네수엘라,43.0,23.0,2519.0,2585.0
2022,8,베트남,14620.5,17941.5,21745.75,54307.75
2022,8,벨기에,3062.5,1750.75,2263.0,7076.25
2022,8,벨리즈,0.0,0.0,84.0,84.0
2022,8,북마리아나 제도,16.0,117.0,115.5,248.5
2022,8,불가리아,155.0,19.0,168.0,342.0
2022,8,브라질,5071.0,4778.0,10928.0,20777.0
2022,8,브루나이,2.0,0.0,10.0,12.0
2022,8,사모아,210.0,15.0,235.0,460.0
2022,8,사우디아라비아,1916.0,3232.0,2164.75,7312.75
2022,8,상투메 프린시페,0.0,0.0,0.0,0.0
2022,8,세네갈,175.0,10.0,309.0,494.0
2022,8,세르비아,0.0,0.0,0.0,0.0
2022,8,세이셸,0.0,4.0,6.0,10.0
2022,8,세인트 빈센트 그레나딘,0.0,0.0,20.0,20.0
2022,8,세인트루시아,2.0,1.0,14.0,17.0
2022,8,세인트키츠 네비스,0.0,1.0,5.0,6.0
2022,8,소말리아,0.0,2.0,35.0,37.0
2022,8,솔로몬제도,0.0,22.0,120.0,142.0
2022,8,수단,3.0,0.0,146.0,149.0
2022,8,수리남,55.0,0.0,280.0,335.0
2022,8,스리랑카,326.0,974.0,283.0,1583.0
2022,8,스웨덴,1278.0,393.0,952.0,2623.0
2022,8,스위스,0.0,0.0,1.0,1.0
2022,8,스페인,4983.0,2234.0,2623.25,9840.25
2022,8,슬로바키아,0.0,0.0,0.0,0.0
2022,8,슬로베니아,1677.75,8571.25,1594.0,11843.0
2022,8,시리아,0.0,27.0,134.0,161.0
2022,8,시에라 리온,18.0,1.0,5.0,24.0
2022,8,싱가포르,2866.0,5495.0,7553.5,15914.5
2022,8,아랍에미리트연합국,5183.0,4443.0,5205.25,14831.25
2022,8,아루바,0.0,21.0,41.25,62.25
2022,8,아르헨티나,797.0,452.0,1982.0,3231.0
2022,8,아메리칸사모아,626.0,55.0,166.0,847.0
2022,8,아이슬란드,6.0,2.0,4.0,12.0
2022,8,아이티,2.0,30.0,216.0,248.0
2022,8,아일랜드,225.0,42.0,146.0,413.0
2022,8,알바니아,1.0,4.0,44.25,49.25
2022,8,알제리,1.0,124.0,240.0,365.0
2022,8,앙골라,12.0,2.0,25.0,39.0
2022,8,앤티가 바부다,0.0,0.0,21.0,21.0
2022,8,앤틸리스제도,4.0,1.0,64.0,69.0
2022,8,앵귈라,0.0,0.0,6.0,6.0
2022,8,에스토니아,220.0,18.25,188.0,426.25
2022,8,에콰도르,1414.0,1967.0,10244.0,13625.0
2022,8,에티오피아,0.0,0.0,0.0,0.0
2022,8,엘살바도르,121.0,52.0,707.0,880.0
2022,8,영국,2166.0,738.0,1041.0,3945.0
2022,8,영국령 버진아일랜드,0.0,0.0,1.0,1.0
2022,8,예멘,42.0,10.0,18.0,70.0
2022,8,오만,494.0,159.0,860.25,1513.25
2022,8,오스트리아,0.0,0.0,0.0,0.0
2022,8,온두라스,67.0,43.0,1109.0,1219.0
2022,8,왈리스 푸투나,0.0,0.0,0.0,0.0
2022,8,요르단,290.0,220.0,380.0,890.0
2022,8,우간다,0.0,0.0,0.0,0.0
2022,8,우루과이,617.0,367.0,1176.0,2160.0
2022,8,우크라이나,0.0,0.0,0.0,0.0
2022,8,원양어획지역,0.0,0.0,118.0,118.0
2022,8,이라크,0.0,268.0,125.0,393.0
2022,8,이란,2.0,345.0,5.0,352.0
2022,8,이스라엘,916.0,1020.0,1253.0,3189.0
2022,8,이집트,179.0,3078.0,1687.0,4944.0
2022,8,이탈리아,7226.0,4533.0,5296.0,17055.0
2022,8,인도,9348.0,12676.75,10202.0,32226.75
2022,8,인도네시아,6514.75,8909.25,17346.5,32770.5
2022,8,일본,61925.5,33644.5,153300.0,248870.0
2022,8,자메이카,102.0,151.0,4324.5,4577.5
2022,8,적도 기니,0.0,18.0,0.0,18.0
2022,8,조지아,5.0,0.0,87.0,92.0
2022,8,중국,100086.0,111431.75,313268.25,524786.0
2022,8,지부티,137.0,17.0,154.0,308.0
2022,8,지브롤터,0.0,0.0,0.0,0.0
2022,8,체코,0.0,0.0,0.0,0.0
2022,8,칠레,6288.0,1817.0,22031.0,30136.0
2022,8,카메룬,0.0,8.0,131.0,139.0
2022,8,카보 베르데,0.0,0.0,1.0,1.0
2022,8,카자흐스탄,0.0,0.0,0.0,0.0
2022,8,카타르,412.0,268.25,295.0,975.25
2022,8,캄보디아,172.0,243.0,997.75,1412.75
2022,8,캐나다,9948.75,9404.25,31627.0,50980.0
2022,8,케냐,61.0,143.0,288.0,492.0
2022,8,케이맨 제도,0.0,0.0,14.0,14.0
2022,8,코모로,0.0,0.0,1.0,1.0
2022,8,코스타리카,129.0,92.0,1242.75,1463.75
2022,8,코트디부아르,6.0,33.0,173.0,212.0
2022,8,콜롬비아,1252.0,1540.0,7705.0,10497.0
2022,8,콩고,1.0,3.0,6.0,10.0
2022,8,콩고 민주 공화국,4.0,0.0,6.0,10.0
2022,8,쿠바,2.0,2.0,541.0,545.0
2022,8,쿠웨이트,93.0,96.0,25.0,214.0
2022,8,쿡 제도,0.0,0.0,2.0,2.0
2022,8,퀴라소,0.0,0.0,12.0,12.0
2022,8,크로아티아,324.0,1395.0,422.0,2141.0
2022,8,키리바시,0.0,10.0,140.0,150.0
2022,8,키프로스,12.0,10.0,53.0,75.0
2022,8,탄자니아,231.0,99.0,169.0,499.0
2022,8,태국,7529.75,9466.75,17898.75,34895.25
2022,8,토고,325.0,469.0,100.0,894.0
2022,8,통가,51.0,0.0,130.0,181.0
2022,8,투발루,0.0,0.0,0.0,0.0
2022,8,튀니지,79.0,65.0,148.25,292.25
2022,8,튀르키예,1856.25,5955.0,4052.5,11863.75
2022,8,트리니다드 토바고,28.0,37.0,970.0,1035.0
2022,8,파나마,11552.0,1946.0,5547.75,19045.75
2022,8,파라과이,9.0,0.0,87.0,96.0
2022,8,파키스탄,1244.0,1021.5,1233.0,3498.5
2022,8,파푸아 뉴기니,43.0,13.0,434.0,490.0
2022,8,팔라우,4.0,14.0,11.0,29.0
2022,8,페로 제도,0.0,0.0,0.0,0.0
2022,8,페루,1419.0,1580.0,8343.0,11342.0
2022,8,포르투갈,294.0,69.0,147.0,510.0
2022,8,폴란드,1270.25,553.0,168.0,1991.25
2022,8,푸에르토리코,191.0,26.0,461.0,678.0
2022,8,프랑스,3336.25,1134.0,3589.0,8059.25
2022,8,프랑스령 기아나,0.0,2.0,41.0,43.0
2022,8,프랑스령 폴리네시아,628.0,24.0,366.0,1018.0
2022,8,피지,31.0,47.0,820.0,898.0
2022,8,핀란드,1427.0,25.0,1077.0,2529.0
2022,8,필리핀,5227.0,3423.5,10880.25,19530.75
2022,8,헝가리,0.0,0.0,0.0,0.0
2022,8,호주,13817.0,5232.0,9768.0,28817.0
2022,8,홍콩,2722.0,5141.0,6717.25,14580.25
2022,9,가나,124.0,97.0,388.0,609.0
2022,9,가봉,16.0,0.0,27.0,43.0
2022,9,가이아나,0.0,13.0,357.0,370.0
2022,9,감비아,1.0,0.0,1.0,2.0
2022,9,과들루프,2.0,10.0,82.0,94.0
2022,9,과테말라,336.0,351.0,1686.0,2373.0
2022,9,괌,1592.0,299.75,567.5,2459.25
2022,9,그레나다,1.0,0.0,28.0,29.0
2022,9,그리스,373.0,503.0,293.0,1169.0
2022,9,기니,8.0,4.0,9.0,21.0
2022,9,기니비사우,0.0,1.0,0.0,1.0
2022,9,나미비아,10.0,1.0,29.0,40.0
2022,9,나우루,0.0,0.0,37.0,37.0
2022,9,나이지리아,78.0,337.0,472.0,887.0
2022,9,남아프리카,654.0,205.0,356.0,1215.0
2022,9,네덜란드,5270.0,4779.0,2695.0,12744.0
2022,9,네팔,0.0,0.0,0.0,0.0
2022,9,노르웨이,246.0,12.0,174.0,432.0
2022,9,뉴질랜드,2065.0,1789.0,2597.0,6451.0
2022,9,뉴칼레도니아,462.0,195.0,800.0,1457.0
2022,9,니카라과,18.0,16.0,502.25,536.25
2022,9,대만,4775.25,7713.25,8382.0,20870.5
2022,9,대한민국,3297.25,11440.0,21055.0,35792.25
2022,9,덴마크,955.0,110.0,415.0,1480.0
2022,9,도미니카 공화국,249.0,232.0,2451.0,2932.0
2022,9,도미니카 연방,0.0,0.0,9.0,9.0
2022,9,독일,6541.75,4027.0,3121.0,13689.75
2022,9,동티모르,0.0,0.0,19.0,19.0
2022,9,라오스,0.0,0.0,0.0,0.0
2022,9,라이베리아,1.0,1.0,22.0,24.0
2022,9,라트비아,317.0,19.0,365.0,701.0
2022,9,러시아,9772.0,13564.0,23004.0,46340.0
2022,9,레바논,27.0,19.0,121.0,167.0
2022,9,레위니옹,2.0,1.0,0.0,3.0
2022,9,루마니아,344.0,197.0,1072.0,1613.0
2022,9,리비아,7.0,96.0,31.0,134.0
2022,9,리투아니아,122.5,34.0,86.0,242.5
2022,9,마다가스카르,22.0,8.0,2.0,32.0
2022,9,마르티니크,1.0,0.0,80.0,81.0
2022,9,마샬 제도,197.0,12.0,79.0,288.0
2022,9,마요트,0.0,1.0,0.0,1.0
2022,9,마카오,0.0,0.0,0.0,0.0
2022,9,말레이시아,7112.25,6714.5,9665.75,23492.5
2022,9,멕시코,11045.0,12457.0,32971.5,56473.5
2022,9,모로코,162.0,122.0,214.0,498.0
2022,9,모리셔스,26.0,4.0,9.0,39.0
2022,9,모리타니,8.0,6.0,41.0,55.0
2022,9,모잠비크,23.0,60.0,115.0,198.0
2022,9,몬세라트,0.0,0.0,0.0,0.0
2022,9,몬테네그로,86.0,0.0,3.0,89.0
2022,9,몰디브,0.0,6.0,21.0,27.0
2022,9,몰타,3.0,54.0,9.0,66.0
2022,9,미국,45027.25,67997.25,112269.75,225294.25
2022,9,미국령 버진아일랜드,0.0,0.0,2.0,2.0
2022,9,미얀마,565.0,17.0,192.0,774.0
2022,9,미크로네시아,2.0,29.0,105.0,136.0
2022,9,바누아투,520.0,15.0,337.0,872.0
2022,9,바레인,95.0,9.0,49.0,153.0
2022,9,바베이도스,0.0,9.0,218.0,227.0
2022,9,바하마,2.0,963.0,2731.0,3696.0
2022,9,방글라데시,845.0,221.0,384.0,1450.0
2022,9,베냉,0.0,3.0,106.0,109.0
2022,9,베네수엘라,28.0,24.0,1301.0,1353.0
2022,9,베트남,12208.0,17655.5,18684.0,48547.5
2022,9,벨기에,2701.5,1654.5,1732.0,6088.0
2022,9,벨리즈,0.0,1.0,34.0,35.0
2022,9,북마리아나 제도,1561.25,104.0,119.0,1784.25
2022,9,불가리아,120.0,15.0,95.0,230.0
2022,9,브라질,3412.0,5548.0,9559.0,18519.0
2022,9,브루나이,2.0,0.0,2.0,4.0
2022,9,사모아,151.0,19.0,321.0,491.0
2022,9,사우디아라비아,2305.0,2847.0,2589.0,7741.0
2022,9,상투메 프린시페,0.0,0.0,0.0,0.0
2022,9,세네갈,62.0,59.0,359.0,480.0
2022,9,세르비아,0.0,0.0,0.0,0.0
2022,9,세이셸,0.0,12.0,2.0,14.0
2022,9,세인트 빈센트 그레나딘,0.0,2.0,5.0,7.0
2022,9,세인트루시아,6.0,8.0,14.0,28.0
2022,9,세인트키츠 네비스,0.0,0.0,2.0,2.0
2022,9,소말리아,0.0,9.0,4.0,13.0
2022,9,솔로몬제도,140.0,18.0,351.0,509.0
2022,9,수단,0.0,8.0,13.0,21.0
2022,9,수리남,50.0,6.0,134.0,190.0
2022,9,스리랑카,199.0,561.0,433.0,1193.0
2022,9,스웨덴,938.0,288.0,1097.0,2323.0
2022,9,스위스,0.0,0.0,1.0,1.0
2022,9,스페인,3200.0,2031.0,2597.25,7828.25
2022,9,슬로바키아,0.0,0.0,0.0,0.0
2022,9,슬로베니아,862.0,7829.0,859.0,9550.0
2022,9,시리아,0.0,29.0,12.0,41.0
2022,9,시에라 리온,9.0,12.0,6.0,27.0
2022,9,싱가포르,3474.0,4180.25,6968.25,14622.5
2022,9,아랍에미리트연합국,4117.0,4004.25,5214.75,13336.0
2022,9,아루바,0.0,0.0,56.0,56.0
2022,9,아르헨티나,1163.0,533.0,1630.0,3326.0
2022,9,아메리칸사모아,64.0,52.0,124.0,240.0
2022,9,아이슬란드,4.0,0.0,2.0,6.0
2022,9,아이티,108.0,5.0,117.0,230.0
2022,9,아일랜드,319.0,21.0,100.0,440.0
2022,9,알바니아,27.0,8.0,5.0,40.0
2022,9,알제리,0.0,154.0,133.25,287.25
2022,9,앙골라,58.0,9.0,25.0,92.0
2022,9,앤티가 바부다,0.0,0.0,26.0,26.0
2022,9,앤틸리스제도,6.0,3.0,47.0,56.0
2022,9,앵귈라,0.0,0.0,2.0,2.0
2022,9,에리트레아,0.0,0.0,0.0,0.0
2022,9,에스토니아,220.0,3.0,161.0,384.0
2022,9,에콰도르,198.0,2019.0,7809.0,10026.0
2022,9,에티오피아,0.0,0.0,0.0,0.0
2022,9,엘살바도르,66.0,46.0,533.25,645.25
2022,9,영국,1542.0,639.0,776.0,2957.0
2022,9,영국령 버진아일랜드,0.0,0.0,3.0,3.0
2022,9,예멘,21.0,6.0,16.0,43.0
2022,9,오만,630.0,139.0,724.0,1493.0
2022,9,오스트리아,0.0,0.0,0.0,0.0
2022,9,온두라스,56.0,29.0,889.25,974.25
2022,9,왈리스 푸투나,0.0,0.0,0.0,0.0
2022,9,요르단,229.0,107.0,242.0,578.0
2022,9,우간다,0.0,0.0,0.0,0.0
2022,9,우루과이,274.0,209.0,940.0,1423.0
2022,9,우크라이나,0.0,0.0,0.0,0.0
2022,9,원양어획지역,0.0,0.0,72.0,72.0
2022,9,이라크,10.0,164.0,33.0,207.0
2022,9,이란,110.0,283.0,5.0,398.0
2022,9,이스라엘,1606.0,1050.5,1480.25,4136.75
2022,9,이집트,236.0,2752.0,1372.0,4360.0
2022,9,이탈리아,5460.5,3733.0,3375.25,12568.75
2022,9,인도,8242.25,12692.75,9159.25,30094.25
2022,9,인도네시아,6862.25,6860.25,16282.0,30004.5
2022,9,일본,54119.75,32422.0,126678.5,213220.25
2022,9,자메이카,180.0,160.0,1714.0,2054.0
2022,9,적도 기니,0.0,8.0,0.0,8.0
2022,9,조지아,11.0,5.0,128.0,144.0
2022,9,중국,81263.5,92840.75,235187.5,409291.75
2022,9,지부티,111.0,31.0,129.0,271.0
2022,9,지브롤터,0.0,0.0,0.0,0.0
2022,9,체코,1.0,0.0,0.0,1.0
2022,9,칠레,4625.0,2665.0,18684.0,25974.0
2022,9,카메룬,2.0,2.0,38.0,42.0
2022,9,카보 베르데,0.0,0.0,1.0,1.0
2022,9,카자흐스탄,0.0,0.0,0.0,0.0
2022,9,카타르,668.0,243.0,569.75,1480.75
2022,9,캄보디아,150.0,367.0,468.25,985.25
2022,9,캐나다,8506.75,10368.25,40131.0,59006.0
2022,9,케냐,54.0,154.0,71.0,279.0
2022,9,케이맨 제도,0.0,0.0,10.0,10.0
2022,9,코모로,0.0,0.0,0.0,0.0
2022,9,코스타리카,141.0,11.0,726.0,878.0
2022,9,코트디부아르,3.0,10.0,138.0,151.0
2022,9,콜롬비아,475.0,1178.0,5785.25,7438.25
2022,9,콩고,8.0,0.0,6.0,14.0
2022,9,콩고 민주 공화국,0.0,4.0,20.0,24.0
2022,9,쿠바,0.0,2.0,224.0,226.0
2022,9,쿠웨이트,63.0,91.0,6.0,160.0
2022,9,쿡 제도,0.0,0.0,0.0,0.0
2022,9,퀴라소,2.0,0.0,66.0,68.0
2022,9,크로아티아,72.0,1034.0,172.0,1278.0
2022,9,키리바시,2.0,5.0,169.0,176.0
2022,9,키프로스,0.0,8.0,14.0,22.0
2022,9,탄자니아,179.0,78.0,163.0,420.0
2022,9,태국,6866.75,7396.5,13607.5,27870.75
2022,9,토고,302.0,270.0,104.0,676.0
2022,9,통가,1.0,0.0,133.0,134.0
2022,9,투발루,0.0,0.0,0.0,0.0
2022,9,튀니지,24.0,41.0,81.25,146.25
2022,9,튀르키예,2238.75,4593.0,4649.0,11480.75
2022,9,트리니다드 토바고,24.0,70.0,902.0,996.0
2022,9,파나마,443.0,2061.0,5887.0,8391.0
2022,9,파라과이,86.0,7.0,76.0,169.0
2022,9,파키스탄,1164.0,833.75,1014.0,3011.75
2022,9,파푸아 뉴기니,135.0,173.0,216.0,524.0
2022,9,팔라우,1.0,2.0,9.0,12.0
2022,9,페로 제도,0.0,0.0,0.0,0.0
2022,9,페루,1565.0,836.0,6560.0,8961.0
2022,9,포르투갈,265.0,45.0,139.0,449.0
2022,9,폴란드,1296.25,520.0,139.0,1955.25
2022,9,푸에르토리코,234.0,29.0,626.0,889.0
2022,9,프랑스,3020.0,789.0,2124.25,5933.25
2022,9,프랑스령 기아나,0.0,0.0,39.0,39.0
2022,9,프랑스령 폴리네시아,36.0,10.0,182.0,228.0
2022,9,피지,252.0,29.0,900.0,1181.0
2022,9,핀란드,985.0,13.0,931.0,1929.0
2022,9,필리핀,3894.0,3229.25,9964.75,17088.0
2022,9,헝가리,1.0,0.0,0.0,1.0
2022,9,호주,10157.0,4607.0,7920.0,22684.0
2022,9,홍콩,2716.0,4337.0,5274.25,12327.25
2022,10,가나,263.0,203.0,130.0,596.0
2022,10,가봉,22.0,1.0,77.0,100.0
2022,10,가이아나,0.0,9.0,505.0,514.0
2022,10,감비아,3.0,1.0,7.0,11.0
2022,10,과들루프,0.0,15.0,63.0,78.0
2022,10,과테말라,461.0,813.0,3208.0,4482.0
2022,10,괌,1689.5,272.5,949.0,2911.0
2022,10,그레나다,0.0,7.0,33.0,40.0
2022,10,그리스,612.0,863.0,1284.0,2759.0
2022,10,기니,12.0,9.0,19.0,40.0
2022,10,기니비사우,0.0,4.0,3.0,7.0
2022,10,나미비아,3.0,1.0,84.0,88.0
2022,10,나우루,0.0,0.0,18.0,18.0
2022,10,나이지리아,251.0,528.0,523.0,1302.0
2022,10,남아프리카,561.0,289.0,756.0,1606.0
2022,10,네덜란드,5434.25,5241.5,3699.0,14374.75
2022,10,네팔,0.0,0.0,0.0,0.0
2022,10,노르웨이,395.0,17.0,184.0,596.0
2022,10,뉴질랜드,2511.0,646.0,1708.0,4865.0
2022,10,뉴칼레도니아,370.0,47.0,575.0,992.0
2022,10,니카라과,7.0,19.0,328.0,354.0
2022,10,대만,6042.0,10984.0,9502.75,26528.75
2022,10,대한민국,4533.0,8794.25,25459.25,38786.5
2022,10,덴마크,1106.0,417.0,616.0,2139.0
2022,10,도미니카 공화국,139.0,243.0,2577.5,2959.5
2022,10,도미니카 연방,0.0,3.0,10.0,13.0
2022,10,독일,9148.75,5349.25,3489.25,17987.25
2022,10,동티모르,1.0,10.0,5.0,16.0
2022,10,라오스,0.0,0.0,0.0,0.0
2022,10,라이베리아,1.0,1.0,11.0,13.0
2022,10,라트비아,575.0,38.0,577.0,1190.0
2022,10,러시아,9454.0,13329.0,26792.0,49575.0
2022,10,레바논,20.0,1551.0,211.5,1782.5
2022,10,레위니옹,4.0,28.0,38.0,70.0
2022,10,루마니아,278.0,156.0,737.0,1171.0
2022,10,리비아,268.0,155.0,24.0,447.0
2022,10,리투아니아,193.0,19.0,144.0,356.0
2022,10,마다가스카르,24.0,38.0,53.0,115.0
2022,10,마르티니크,0.0,7.0,51.0,58.0
2022,10,마샬 제도,471.0,7.0,98.0,576.0
2022,10,마요트,0.0,0.0,1.0,1.0
2022,10,마카오,0.0,0.0,0.0,0.0
2022,10,말레이시아,7150.0,6993.0,11293.0,25436.0
2022,10,멕시코,10213.0,13494.0,25869.25,49576.25
2022,10,모로코,138.0,126.0,229.0,493.0
2022,10,모리셔스,14.0,22.0,45.0,81.0
2022,10,모리타니,70.0,1.0,26.0,97.0
2022,10,모잠비크,47.0,128.0,117.0,292.0
2022,10,몬세라트,0.0,0.0,0.0,0.0
2022,10,몬테네그로,165.0,25.0,2.0,192.0
2022,10,몰디브,0.0,5.0,23.0,28.0
2022,10,몰타,439.0,131.0,32.0,602.0
2022,10,미국,62674.5,80349.75,141258.25,284282.5
2022,10,미국령 버진아일랜드,0.0,0.0,10.0,10.0
2022,10,미얀마,360.0,52.0,148.0,560.0
2022,10,미크로네시아,14.0,11.0,129.0,154.0
2022,10,바누아투,499.0,19.0,414.0,932.0
2022,10,바레인,278.0,21.0,28.0,327.0
2022,10,바베이도스,0.0,6.0,217.0,223.0
2022,10,바하마,378.0,82.0,5648.0,6108.0
2022,10,방글라데시,569.0,323.0,530.0,1422.0
2022,10,베냉,0.0,2.0,32.0,34.0
2022,10,베네수엘라,75.0,77.0,1501.0,1653.0
2022,10,베트남,13048.75,19125.5,21434.0,53608.25
2022,10,벨기에,3455.5,2272.0,2448.5,8176.0
2022,10,벨리즈,0.0,4.0,70.0,74.0
2022,10,북마리아나 제도,30.0,61.0,92.25,183.25
2022,10,불가리아,56.0,11.0,72.0,139.0
2022,10,브라질,5248.0,4789.0,14478.0,24515.0
2022,10,브루나이,6.0,8.0,5.0,19.0
2022,10,사모아,291.0,36.0,380.0,707.0
2022,10,사우디아라비아,2027.0,3634.25,3927.75,9589.0
2022,10,상투메 프린시페,0.0,4.0,0.0,4.0
2022,10,세네갈,70.0,80.0,265.0,415.0
2022,10,세르비아,0.0,0.0,0.0,0.0
2022,10,세이셸,10.0,70.0,6.0,86.0
2022,10,세인트 빈센트 그레나딘,0.0,0.0,19.0,19.0
2022,10,세인트루시아,11.0,12.0,50.0,73.0
2022,10,세인트키츠 네비스,0.0,1.0,16.0,17.0
2022,10,소말리아,0.0,15.0,22.0,37.0
2022,10,솔로몬제도,7.0,122.0,183.0,312.0
2022,10,수단,5.0,4.0,43.0,52.0
2022,10,수리남,24.0,2.0,230.0,256.0
2022,10,스리랑카,1030.0,408.0,292.0,1730.0
2022,10,스웨덴,1176.25,432.0,821.0,2429.25
2022,10,스위스,0.0,0.0,2.0,2.0
2022,10,스페인,3178.0,2363.0,3440.0,8981.0
2022,10,슬로바키아,0.0,0.0,0.0,0.0
2022,10,슬로베니아,1165.5,10651.0,870.25,12686.75
2022,10,시리아,0.0,22.0,73.0,95.0
2022,10,시에라 리온,12.0,12.0,12.0,36.0
2022,10,싱가포르,4020.5,5303.25,9169.0,18492.75
2022,10,아랍에미리트연합국,4236.0,5008.5,5759.5,15004.0
2022,10,아루바,0.0,30.0,42.0,72.0
2022,10,아르헨티나,842.0,483.0,2786.0,4111.0
2022,10,아메리칸사모아,69.0,63.0,184.0,316.0
2022,10,아이슬란드,2.0,2.0,20.0,24.0
2022,10,아이티,2.0,17.0,82.0,101.0
2022,10,아일랜드,278.0,26.0,121.0,425.0
2022,10,알바니아,1.0,7.0,44.0,52.0
2022,10,알제리,3.0,188.0,158.0,349.0
2022,10,앙골라,3.0,20.0,77.0,100.0
2022,10,앤티가 바부다,0.0,1.0,19.0,20.0
2022,10,앤틸리스제도,0.0,5.0,54.25,59.25
2022,10,앵귈라,0.0,0.0,0.0,0.0
2022,10,에리트레아,0.0,0.0,0.0,0.0
2022,10,에스토니아,235.0,16.0,120.0,371.0
2022,10,에콰도르,2321.0,2049.0,9277.0,13647.0
2022,10,에티오피아,0.0,0.0,0.0,0.0
2022,10,엘살바도르,74.0,18.0,553.0,645.0
2022,10,영국,1490.5,785.25,851.0,3126.75
2022,10,영국령 버진아일랜드,0.0,2.0,4.0,6.0
2022,10,예멘,5.0,12.0,3.0,20.0
2022,10,오만,493.0,255.0,929.0,1677.0
2022,10,오스트리아,0.0,0.0,0.0,0.0
2022,10,온두라스,14.0,50.0,485.0,549.0
2022,10,왈리스 푸투나,0.0,0.0,0.0,0.0
2022,10,요르단,163.0,159.0,376.0,698.0
2022,10,우간다,0.0,0.0,0.0,0.0
2022,10,우루과이,603.0,352.0,1135.0,2090.0
2022,10,우크라이나,0.0,0.0,0.0,0.0
2022,10,원양어획지역,0.0,0.0,654.0,654.0
2022,10,이라크,62.0,438.25,246.0,746.25
2022,10,이란,3.0,66.0,5.0,74.0
2022,10,이스라엘,731.0,1656.0,1908.0,4295.0
2022,10,이집트,228.0,3368.5,989.0,4585.5
2022,10,이탈리아,3973.75,5085.25,3910.0,12969.0
2022,10,인도,7801.75,13579.25,10778.25,32159.25
2022,10,인도네시아,7222.75,9655.0,15497.25,32375.0
2022,10,일본,62928.0,38713.0,158312.0,259953.0
2022,10,자메이카,539.0,152.0,1993.5,2684.5
2022,10,적도 기니,0.0,16.0,0.0,16.0
2022,10,조지아,10.0,44.0,338.0,392.0
2022,10,중국,98096.75,100329.25,296237.25,494663.25
2022,10,지부티,116.0,28.0,97.0,241.0
2022,10,지브롤터,0.0,0.0,0.0,0.0
2022,10,체코,2.0,0.0,2.0,4.0
2022,10,칠레,5947.0,3702.0,20804.25,30453.25
2022,10,카메룬,0.0,1.0,110.0,111.0
2022,10,카보 베르데,0.0,0.0,0.0,0.0
