,,2024,,,,,,2025,,,,,,전년대비증감율(%),,,,,
,,12월,,,누계(01월~12월),,,12월,,,누계(01월~12월),,,12월,,,누계(01월~12월),,
입출항구분,국가명,계,적,공,계,적,공,계,적,공,계,적,공,증감_계,증감_적,증감_공,증감_계,증감_적,증감_공
,미크로네시아,3.0,0.0,3.0,72.0,20.0,52.0,,,,62.0,61.0,1.0,-100,,-100,-13.888888888888884,204.99999999999997,-98.07692307692307
,바누아투,263.0,0.0,263.0,2028.0,6.0,2022.0,392.0,2.0,390.0,1107.0,7.0,1100.0,49.04942965779468,0,48.28897338403042,-45.414201183431956,16.666666666666675,-45.59841740850643
,바레인,237.0,217.0,20.0,2505.0,2473.0,32.0,300.0,143.0,157.0,5838.0,2311.0,3527.0,26.582278481012665,-34.10138248847926,685.0,133.05389221556885,-6.550748079255964,10921.875
,바베이도스,,,,1.0,1.0,0.0,,,,2.0,2.0,0.0,,,,100.0,100.0,
,바하마,2.0,0.0,2.0,1429.0,0.0,1429.0,,,,825.0,0.0,825.0,-100,,-100,-42.26731980405878,,-42.26731980405878
,방글라데시,329.0,327.0,2.0,4385.0,4294.0,91.0,343.0,343.0,0.0,3522.0,3490.0,32.0,4.255319148936176,4.892966360856277,-100,-19.680729760547322,-18.723800652072665,-64.83516483516483
,베냉,,,,30.0,30.0,0.0,,,,196.0,0.0,196.0,,,,553.3333333333334,-100,0
,베네수엘라,16.0,16.0,0.0,217.0,217.0,0.0,18.0,18.0,0.0,250.0,250.0,0.0,12.5,12.5,,15.207373271889391,15.207373271889391,
,베트남,15160.75,12942.75,2218.0,185013.75,154560.75,30453.0,15688.0,13082.0,2606.0,181919.0,152081.0,29838.0,3.4777303233679113,1.0758919085974705,17.493237150586104,-1.6727135145360839,-1.6043853306871192,-2.019505467441629
,벨기에,3392.25,3260.25,132.0,39853.5,37502.5,2351.0,3090.0,2845.0,245.0,39918.25,36813.25,3105.0,-8.910015476453681,-12.736753316463457,85.6060606060606,0.16247004654548203,-1.8378774748350146,32.07145895363674
,북마리아나 제도,438.5,16.0,422.5,2843.25,199.0,2644.25,62.0,6.0,56.0,846.25,184.0,662.25,-85.86088939566704,-62.5,-86.74556213017752,-70.23652510331486,-7.537688442211055,-74.9550912357001
,불가리아,50.0,50.0,0.0,1408.0,1408.0,0.0,89.0,89.0,0.0,724.0,722.0,2.0,78.0,78.0,,-48.57954545454546,-48.72159090909091,0
,브라질,4999.0,2662.0,2337.0,40384.0,32459.0,7925.0,6292.0,3294.0,2998.0,47008.0,30826.0,16182.0,25.865173034606915,23.74154770848986,28.284124946512623,16.40253565768621,-5.03096213684956,104.18927444794951
,브루나이,,,,38.0,34.0,4.0,1.0,1.0,0.0,32.0,29.0,3.0,0,0,,-15.789473684210531,-14.70588235294118,-25.0
,사모아,221.0,1.0,220.0,2602.0,15.0,2587.0,115.0,1.0,114.0,2267.0,18.0,2249.0,-47.96380090497737,0.0,-48.18181818181818,-12.874711760184477,19.999999999999996,-13.06532663316583
,사우디아라비아,3935.0,806.0,3129.0,24922.5,7481.0,17441.5,1800.0,501.0,1299.0,36290.25,7278.5,29011.75,-54.25667090216011,-37.84119106699752,-58.48513902205177,45.61239843514897,-2.706857372009086,66.33747097440015
,세네갈,54.0,54.0,0.0,970.0,970.0,0.0,83.0,83.0,0.0,957.0,898.0,59.0,53.703703703703695,53.703703703703695,,-1.3402061855670055,-7.42268041237113,0
,세이셸,2.0,2.0,0.0,17.0,17.0,0.0,,,,21.0,21.0,0.0,-100,-100,,23.529411764705888,23.529411764705888,
,세인트 빈센트 그레나딘,,,,1.0,1.0,0.0,,,,,,,,,,-100,-100,
,세인트루시아,,,,3.0,3.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,0,0,,100.0,100.0,
,소말리아,1.0,1.0,0.0,79.0,25.0,54.0,2.0,2.0,0.0,81.0,26.0,55.0,100.0,100.0,,2.5316455696202445,4.0000000000000036,1.85185185185186
,솔로몬제도,2.0,2.0,0.0,24.0,18.0,6.0,78.0,3.0,75.0,1635.0,57.0,1578.0,3800.0,50.0,0,6712.5,216.66666666666666,26200.0
